1+11=13|1+11=12
47+59=100|47+59=106
47+6=52|47+6=53
47+6=55|47+6=53
47+62=100|47+62=109
47+62=106|47+62=109
47+63=116|47+63=110
47+63=119|47+63=110
47+65=113|47+65=112
47+66=112|47+66=113
47+66=115|47+66=113
47+68=113|47+68=115
47+69=110|47+69=116
47+72=110|47+72=119
47+72=116|47+72=119
47+73=126|47+73=120
47+73=129|47+73=120
47+75=123|47+75=122
47+76=122|47+76=123
47+76=125|47+76=123
47+78=123|47+78=125
47+79=120|47+79=126
47+8=53|47+8=55
47+82=120|47+82=129
47+82=126|47+82=129
47+83=136|47+83=130
47+83=139|47+83=130
47+85=133|47+85=132
47+86=132|47+86=133
47+86=135|47+86=133
47+88=133|47+88=135
47+89=130|47+89=136
47+9=50|47+9=56
47+92=130|47+92=139
47+92=136|47+92=139
47+93=146|47+93=140
47+93=149|47+93=140
47+95=143|47+95=142
47+96=142|47+96=143
47+96=145|47+96=143
47+98=143|47+98=145
47+99=140|47+99=146
48-12=30|48-12=36
48-12=39|48-12=36
48-15=32|48-15=33
48-16=33|48-16=32
48-19=20|48-19=29
48-19=26|48-19=29
48-2=40|48-2=46
48-2=49|48-2=46
48-22=20|48-22=26
48-22=29|48-22=26
48-25=22|48-25=23
48-26=23|48-26=22
48-29=10|48-29=19
48-29=16|48-29=19
48-32=10|48-32=16
48-32=19|48-32=16
48-35=12|48-35=13
48-36=13|48-36=12
48-39=0|48-39=9
48-39=6|48-39=9
48-42=0|48-42=6
48-42=9|48-42=6
48-45=2|48-45=3
48-46=3|48-46=2
48-5=42|48-5=43
48-6=43|48-6=42
48-9=30|48-9=39
48-9=36|48-9=39
48+1=40|48+1=49
48+1=46|48+1=49
48+11=56|48+11=59
48+12=66|48+12=60
48+12=69|48+12=60
48+14=63|48+14=62
48+17=63|48+17=65
48+18=60|48+18=66
48+18=69|48+18=66
48+2=56|48+2=50
48+2=59|48+2=50
48+21=60|48+21=69
48+21=66|48+21=69
48+22=76|48+22=70
48+22=79|48+22=70
48+24=73|48+24=72
48+27=73|48+27=75
48+28=70|48+28=76
48+28=79|48+28=76
48+31=70|48+31=79
48+31=76|48+31=79
48+32=86|48+32=80
48+32=89|48+32=80
48+34=83|48+34=82
48+37=83|48+37=85
48+38=80|48+38=86
48+38=89|48+38=86
48+4=53|48+4=52
48+41=80|48+41=89
48+41=86|48+41=89
48+42=96|48+42=90
48+42=99|48+42=90
48+44=93|48+44=92
48+47=93|48+47=95
48+48=90|48+48=96
48+48=99|48+48=96
48+51=90|48+51=99
48+51=96|48+51=99
48+52=106|48+52=100
48+52=109|48+52=100
48+54=103|48+54=102
48+57=103|48+57=105
48+58=100|48+58=106
48+58=109|48+58=106
48+61=100|48+61=109
48+61=106|48+61=109
48+62=116|48+62=110
48+62=119|48+62=110
48+64=113|48+64=112
48+67=113|48+67=115
48+68=110|48+68=116
48+68=119|48+68=116
48+7=53|48+7=55
48+71=110|48+71=119
48+71=116|48+71=119
48+72=126|48+72=120
48+72=129|48+72=120
48+74=123|48+74=122
48+77=123|48+77=125
48+78=120|48+78=126
48+78=129|48+78=126
48+8=50|48+8=56
48+8=59|48+8=56
48+81=120|48+81=129
48+81=126|48+81=129
48+82=136|48+82=130
48+82=139|48+82=130
48+84=133|48+84=132
48+87=133|48+87=135
48+88=130|48+88=136
48+88=139|48+88=136
48+91=136|48+91=139
48+92=146|48+92=140
48+92=149|48+92=140
48+94=143|48+94=142
48+97=143|48+97=145
48+98=140|48+98=146
48+98=149|48+98=146
49-13=30|49-13=36
49-14=33|49-14=35
49-16=32|49-16=33
49-16=35|49-16=33
49-17=33|49-17=32
49-19=36|49-19=30
49-23=20|49-23=26
49-24=23|49-24=25
49-26=22|49-26=23
49-26=25|49-26=23
49-27=23|49-27=22
49-29=26|49-29=20
49-3=40|49-3=46
49-33=10|49-33=16
49-34=13|49-34=15
49-36=12|49-36=13
49-36=15|49-36=13
49-37=13|49-37=12
49-39=16|49-39=10
49-4=43|49-4=45
49-43=0|49-43=6
49-44=3|49-44=5
49-46=2|49-46=3
49-46=5|49-46=3
49-47=3|49-47=2
49-6=42|49-6=43
49-6=45|49-6=43
49-7=43|49-7=42
49-9=46|49-9=40
49+1=56|49+1=50
49+1=59|49+1=50
49+11=66|49+11=60
49+13=63|49+13=62
49+14=62|49+14=63
49+14=65|49+14=63
49+17=60|49+17=66
49+21=76|49+21=70
49+21=79|49+21=70
49+23=73|49+23=72
49+24=72|49+24=73
49+24=75|49+24=73
49+27=70|49+27=76
49+3=53|49+3=52
49+31=86|49+31=80
49+31=89|49+31=80
49+33=83|49+33=82
49+34=82|49+34=83
49+34=85|49+34=83
49+37=80|49+37=86
49+4=52|49+4=53
49+4=55|49+4=53
49+41=99|49+41=90
49+43=93|49+43=92
49+44=92|49+44=93
49+44=95|49+44=93
49+47=90|49+47=96
49+51=109|49+51=100
49+53=103|49+53=102
49+54=102|49+54=103
49+54=105|49+54=103
49+57=100|49+57=106
49+61=116|49+61=110
49+61=119|49+61=110
49+63=113|49+63=112
49+64=112|49+64=113
49+64=115|49+64=113
49+67=110|49+67=116
49+7=50|49+7=56
49+71=126|49+71=120
49+71=129|49+71=120
49+73=123|49+73=122
49+74=122|49+74=123
49+74=125|49+74=123
49+77=120|49+77=126
49+81=136|49+81=130
49+83=133|49+83=132
49+84=132|49+84=133
49+84=135|49+84=133
49+87=130|49+87=136
49+91=146|49+91=140
49+91=149|49+91=140
49+93=143|49+93=142
49+94=142|49+94=143
49+94=145|49+94=143
49+97=140|49+97=146
5+11=10|5+11=16
5+11=19|5+11=16
5+14=10|5+14=19
5+14=16|5+14=19
5+15=26|5+15=20
5+15=29|5+15=20
5+17=23|5+17=22
5+21=20|5+21=26
5+21=29|5+21=26
5+24=20|5+24=29
5+24=26|5+24=29
5+25=36|5+25=30
5+25=39|5+25=30
5+27=33|5+27=32
5+31=30|5+31=36
5+31=39|5+31=36
5+34=30|5+34=39
5+34=36|5+34=39
5+35=46|5+35=40
5+35=49|5+35=40
5+37=43|5+37=42
5+41=40|5+41=46
5+41=49|5+41=46
5+44=40|5+44=49
5+44=46|5+44=49
5+45=56|5+45=50
5+45=59|5+45=50
5+47=53|5+47=52
5+51=50|5+51=56
5+51=59|5+51=56
5+54=50|5+54=59
5+54=56|5+54=59
5+55=66|5+55=60
5+55=69|5+55=60
5+57=63|5+57=62
5+61=69|5+61=66
5+64=66|5+64=69
5+65=76|5+65=70
5+65=79|5+65=70
5+67=73|5+67=72
5+71=70|5+71=76
5+71=79|5+71=76
5+74=70|5+74=79
5+74=76|5+74=79
5+75=86|5+75=80
5+75=89|5+75=80
5+77=83|5+77=82
5+81=89|5+81=86
5+84=86|5+84=89
5+85=96|5+85=90
5+85=99|5+85=90
5+87=93|5+87=92
5+91=90|5+91=96
5+91=99|5+91=96
5+94=90|5+94=99
5+94=96|5+94=99
5+95=106|5+95=100
5+95=109|5+95=100
5+97=103|5+97=102
50-1=40|50-1=49
50-1=46|50-1=49
50-11=30|50-11=39
50-11=36|50-11=39
50-14=30|50-14=36
50-14=39|50-14=36
50-15=33|50-15=35
50-17=32|50-17=33
50-18=33|50-18=32
50-21=20|50-21=29
50-21=26|50-21=29
50-24=20|50-24=26
50-24=29|50-24=26
50-25=23|50-25=25
50-27=22|50-27=23
50-28=23|50-28=22
50-31=10|50-31=19
50-31=16|50-31=19
50-34=10|50-34=16
50-34=19|50-34=16
50-35=13|50-35=15
50-37=12|50-37=13
50-38=13|50-38=12
50-4=40|50-4=46
50-4=49|50-4=46
50-41=0|50-41=9
50-41=6|50-41=9
50-44=0|50-44=6
50-44=9|50-44=6
50-45=3|50-45=5
50-47=2|50-47=3
50-48=3|50-48=2
50-5=43|50-5=45
50-7=42|50-7=43
50-8=43|50-8=42
51-1=56|51-1=50
51-1=59|51-1=50
51-11=46|51-11=40
51-11=49|51-11=40
51-12=30|51-12=39
51-12=36|51-12=39
51-15=30|51-15=36
51-16=33|51-16=35
51-18=32|51-18=33
51-18=35|51-18=33
51-19=33|51-19=32
51-2=40|51-2=49
51-2=46|51-2=49
51-21=36|51-21=30
51-21=39|51-21=30
51-22=20|51-22=29
51-22=26|51-22=29
51-25=20|51-25=26
51-26=23|51-26=25
51-28=22|51-28=23
51-28=25|51-28=23
51-29=23|51-29=22
51-31=26|51-31=20
51-31=29|51-31=20
51-32=10|51-32=19
51-32=16|51-32=19
51-35=10|51-35=16
51-36=13|51-36=15
51-38=12|51-38=13
51-38=15|51-38=13
51-39=13|51-39=12
51-41=16|51-41=10
51-41=19|51-41=10
51-42=0|51-42=9
51-42=6|51-42=9
51-45=0|51-45=6
51-46=3|51-46=5
51-48=2|51-48=3
51-48=5|51-48=3
51-49=3|51-49=2
51-5=40|51-5=46
51-6=43|51-6=45
51-8=42|51-8=43
51-8=45|51-8=43
51-9=43|51-9=42
51+1=53|51+1=52
51+11=63|51+11=62
51+12=62|51+12=63
51+12=65|51+12=63
51+14=63|51+14=65
51+15=60|51+15=66
51+15=69|51+15=66
51+18=60|51+18=69
51+18=66|51+18=69
51+19=79|51+19=70
51+2=52|51+2=53
51+21=73|51+21=72
51+22=72|51+22=73
51+22=75|51+22=73
51+24=73|51+24=75
51+25=70|51+25=76
51+25=79|51+25=76
51+28=70|51+28=79
51+28=76|51+28=79
51+29=89|51+29=80
51+31=83|51+31=82
51+32=82|51+32=83
51+32=85|51+32=83
51+34=83|51+34=85
51+35=89|51+35=86
51+38=80|51+38=89
51+38=86|51+38=89
51+39=99|51+39=90
51+41=93|51+41=92
51+42=92|51+42=93
51+42=95|51+42=93
51+44=93|51+44=95
51+45=90|51+45=96
51+45=99|51+45=96
51+48=90|51+48=99
51+48=96|51+48=99
51+49=109|51+49=100
51+5=50|51+5=56
51+5=59|51+5=56
51+51=103|51+51=102
51+52=102|51+52=103
51+52=105|51+52=103
51+54=103|51+54=105
51+55=100|51+55=106
51+55=109|51+55=106
51+58=100|51+58=109
51+58=106|51+58=109
51+59=119|51+59=110
51+61=113|51+61=112
51+62=112|51+62=113
51+62=115|51+62=113
51+64=113|51+64=115
51+65=119|51+65=116
51+68=110|51+68=119
51+68=116|51+68=119
51+69=129|51+69=120
51+71=123|51+71=122
51+72=122|51+72=123
51+72=125|51+72=123
51+74=123|51+74=125
51+75=120|51+75=126
51+75=129|51+75=126
51+78=120|51+78=129
51+78=126|51+78=129
51+79=139|51+79=130
51+8=56|51+8=59
51+81=133|51+81=132
51+82=132|51+82=133
51+82=135|51+82=133
51+84=133|51+84=135
51+85=130|51+85=136
51+85=139|51+85=136
51+88=130|51+88=139
51+88=136|51+88=139
51+91=143|51+91=142
51+92=142|51+92=143
51+92=145|51+92=143
51+94=143|51+94=145
51+95=140|51+95=146
51+95=149|51+95=146
51+98=146|51+98=149
51+99=159|51+99=150
52-12=46|52-12=40
52-12=49|52-12=40
52-13=30|52-13=39
52-13=36|52-13=39
52-16=30|52-16=36
52-16=39|52-16=36
52-17=33|52-17=35
52-19=32|52-19=33
52-2=56|52-2=50
52-2=59|52-2=50
52-22=36|52-22=30
52-22=39|52-22=30
52-23=20|52-23=29
52-23=26|52-23=29
52-26=20|52-26=26
52-26=29|52-26=26
52-27=23|52-27=25
52-29=22|52-29=23
52-3=40|52-3=49
52-3=46|52-3=49
52-32=26|52-32=20
52-32=29|52-32=20
52-33=10|52-33=19
52-33=16|52-33=19
52-36=10|52-36=16
52-36=19|52-36=16
52-37=13|52-37=15
52-39=12|52-39=13
52-42=16|52-42=10
52-42=19|52-42=10
52-43=0|52-43=9
52-43=6|52-43=9
52-46=0|52-46=6
52-46=9|52-46=6
52-47=3|52-47=5
52-49=2|52-49=3
52-6=40|52-6=46
52-6=49|52-6=46
52-7=43|52-7=45
52-9=42|52-9=43
52+1=52|52+1=53
52+1=55|52+1=53
52+11=62|52+11=63
52+11=65|52+11=63
52+13=63|52+13=65
52+14=60|52+14=66
52+14=69|52+14=66
52+17=60|52+17=69
52+17=66|52+17=69
52+18=76|52+18=70
52+18=79|52+18=70
52+21=72|52+21=73
52+21=75|52+21=73
52+23=73|52+23=75
52+24=70|52+24=76
52+24=79|52+24=76
52+27=70|52+27=79
52+27=76|52+27=79
52+28=86|52+28=80
52+28=89|52+28=80
52+3=53|52+3=55
52+31=82|52+31=83
52+31=85|52+31=83
52+33=83|52+33=85
52+34=80|52+34=86
52+34=89|52+34=86
52+37=80|52+37=89
52+37=86|52+37=89
52+38=96|52+38=90
52+38=99|52+38=90
52+4=50|52+4=56
52+4=59|52+4=56
52+41=92|52+41=93
52+41=95|52+41=93
52+43=93|52+43=95
52+44=90|52+44=96
52+44=99|52+44=96
52+47=90|52+47=99
52+47=96|52+47=99
52+48=106|52+48=100
52+48=109|52+48=100
52+51=102|52+51=103
52+51=105|52+51=103
52+53=103|52+53=105
52+54=100|52+54=106
52+54=109|52+54=106
52+57=100|52+57=109
52+57=106|52+57=109
52+58=116|52+58=110
52+58=119|52+58=110
52+61=112|52+61=113
52+61=115|52+61=113
52+63=113|52+63=115
52+64=110|52+64=116
52+64=119|52+64=116
52+67=110|52+67=119
52+67=116|52+67=119
52+68=126|52+68=120
52+68=129|52+68=120
52+7=50|52+7=59
52+7=56|52+7=59
52+71=122|52+71=123
52+71=125|52+71=123
52+73=123|52+73=125
52+74=120|52+74=126
52+74=129|52+74=126
52+77=120|52+77=129
52+77=126|52+77=129
52+78=136|52+78=130
52+78=139|52+78=130
52+8=66|52+8=60
52+8=69|52+8=60
52+81=132|52+81=133
52+81=135|52+81=133
52+83=133|52+83=135
52+84=130|52+84=136
52+84=139|52+84=136
52+87=130|52+87=139
52+87=136|52+87=139
52+88=146|52+88=140
52+88=149|52+88=140
52+91=142|52+91=143
52+91=145|52+91=143
52+93=143|52+93=145
52+94=140|52+94=146
52+94=149|52+94=146
52+97=140|52+97=149
52+97=146|52+97=149
52+98=156|52+98=150
52+98=159|52+98=150
53-1=53|53-1=52
53-11=43|53-11=42
53-13=46|53-13=40
53-13=49|53-13=40
53-14=30|53-14=39
53-14=36|53-14=39
53-17=30|53-17=36
53-17=39|53-17=36
53-18=33|53-18=35
53-21=33|53-21=32
53-23=36|53-23=30
53-23=39|53-23=30
53-24=20|53-24=29
53-24=26|53-24=29
53-27=20|53-27=26
53-27=29|53-27=26
53-28=23|53-28=25
53-3=56|53-3=50
53-3=59|53-3=50
53-31=23|53-31=22
53-33=26|53-33=20
53-33=29|53-33=20
53-34=10|53-34=19
53-34=16|53-34=19
53-37=10|53-37=16
53-37=19|53-37=16
53-38=13|53-38=15
53-4=40|53-4=49
53-4=46|53-4=49
53-41=13|53-41=12
53-43=16|53-43=10
53-43=19|53-43=10
53-44=0|53-44=9
53-44=6|53-44=9
53-47=0|53-47=6
53-47=9|53-47=6
53-48=3|53-48=5
53-51=3|53-51=2
53-7=40|53-7=46
53-7=49|53-7=46
53-8=43|53-8=45
53+12=63|53+12=65
53+13=60|53+13=66
53+13=69|53+13=66
53+17=79|53+17=70
53+19=73|53+19=72
53+2=53|53+2=55
53+22=73|53+22=75
53+23=79|53+23=76
53+27=86|53+27=80
53+27=89|53+27=80
53+29=83|53+29=82
53+3=50|53+3=56
53+3=59|53+3=56
53+32=83|53+32=85
53+33=80|53+33=86
53+33=89|53+33=86
53+37=96|53+37=90
53+37=99|53+37=90
53+39=93|53+39=92
53+42=93|53+42=95
53+43=90|53+43=96
53+43=99|53+43=96
53+47=106|53+47=100
53+47=109|53+47=100
53+49=103|53+49=102
53+52=103|53+52=105
53+53=100|53+53=106
53+53=109|53+53=106
53+57=116|53+57=110
53+57=119|53+57=110
53+59=113|53+59=112
53+62=113|53+62=115
53+63=110|53+63=116
53+63=119|53+63=116
53+67=126|53+67=120
53+67=129|53+67=120
53+69=123|53+69=122
53+7=66|53+7=60
53+7=69|53+7=60
53+72=123|53+72=125
53+73=120|53+73=126
53+73=129|53+73=126
53+77=136|53+77=130
53+77=139|53+77=130
53+79=133|53+79=132
53+82=133|53+82=135
53+83=130|53+83=136
53+83=139|53+83=136
53+87=146|53+87=140
53+87=149|53+87=140
53+89=143|53+89=142
53+9=63|53+9=62
53+92=143|53+92=145
53+93=140|53+93=146
53+93=149|53+93=146
53+97=156|53+97=150
53+97=159|53+97=150
53+99=153|53+99=152
54-1=52|54-1=53
54-1=55|54-1=53
54-11=42|54-11=43
54-11=45|54-11=43
54-12=43|54-12=42
54-14=46|54-14=40
54-14=49|54-14=40
54-15=30|54-15=39
54-2=53|54-2=52
54-21=32|54-21=33
54-21=35|54-21=33
54-22=33|54-22=32
54-24=36|54-24=30
54-24=39|54-24=30
54-25=20|54-25=29
54-31=22|54-31=23
54-31=25|54-31=23
54-32=23|54-32=22
54-34=26|54-34=20
54-34=29|54-34=20
54-35=10|54-35=19
54-4=56|54-4=50
54-4=59|54-4=50
54-41=12|54-41=13
54-41=15|54-41=13
54-42=13|54-42=12
54-44=16|54-44=10
54-44=19|54-44=10
54-45=0|54-45=9
54-5=40|54-5=49
54-51=2|54-51=3
54-51=5|54-51=3
54-52=3|54-52=2
54+1=53|54+1=55
54+11=63|54+11=65
54+12=60|54+12=66
54+12=69|54+12=66
54+15=60|54+15=69
54+15=66|54+15=69
54+16=76|54+16=70
54+18=73|54+18=72
54+19=72|54+19=73
54+2=50|54+2=56
54+2=59|54+2=56
54+22=70|54+22=76
54+22=79|54+22=76
54+25=70|54+25=79
54+25=76|54+25=79
54+26=86|54+26=80
54+28=83|54+28=82
54+29=82|54+29=83
54+29=85|54+29=83
54+31=83|54+31=85
54+32=80|54+32=86
54+32=89|54+32=86
54+35=86|54+35=89
54+36=96|54+36=90
54+38=93|54+38=92
54+39=92|54+39=93
54+39=95|54+39=93
54+41=93|54+41=95
54+42=90|54+42=96
54+42=99|54+42=96
54+45=90|54+45=99
54+45=96|54+45=99
54+46=106|54+46=100
54+48=103|54+48=102
54+49=102|54+49=103
54+49=105|54+49=103
54+5=50|54+5=59
54+5=56|54+5=59
54+51=103|54+51=105
54+52=100|54+52=106
54+52=109|54+52=106
54+55=100|54+55=109
54+55=106|54+55=109
54+56=116|54+56=110
54+58=113|54+58=112
54+59=112|54+59=113
54+59=115|54+59=113
54+6=66|54+6=60
54+61=113|54+61=115
54+62=110|54+62=116
54+62=119|54+62=116
54+65=116|54+65=119
54+66=126|54+66=120
54+68=123|54+68=122
54+69=122|54+69=123
54+69=125|54+69=123
54+71=123|54+71=125
54+72=120|54+72=126
54+72=129|54+72=126
54+75=120|54+75=129
54+75=126|54+75=129
54+76=136|54+76=130
54+78=133|54+78=132
54+79=132|54+79=133
54+79=135|54+79=133
54+8=63|54+8=62
54+81=133|54+81=135
54+82=130|54+82=136
54+82=139|54+82=136
54+85=130|54+85=139
54+85=136|54+85=139
54+86=146|54+86=140
54+88=143|54+88=142
54+89=142|54+89=143
54+89=145|54+89=143
54+9=62|54+9=63
54+9=65|54+9=63
54+91=143|54+91=145
54+92=140|54+92=146
54+92=149|54+92=146
54+95=140|54+95=149
54+95=146|54+95=149
54+96=156|54+96=150
54+98=153|54+98=152
54+99=152|54+99=153
54+99=155|54+99=153
55-12=45|55-12=43
55-15=46|55-15=40
55-15=49|55-15=40
55-16=30|55-16=39
55-19=30|55-19=36
55-2=55|55-2=53
55-22=35|55-22=33
55-25=36|55-25=30
55-25=39|55-25=30
55-26=20|55-26=29
55-29=20|55-29=26
55-32=25|55-32=23
55-35=26|55-35=20
55-35=29|55-35=20
55-36=10|55-36=19
55-39=10|55-39=16
55-42=15|55-42=13
55-45=16|55-45=10
55-45=19|55-45=10
55-46=0|55-46=9
55-49=0|55-49=6
55-5=56|55-5=50
55-5=59|55-5=50
55-52=5|55-52=3
55-6=40|55-6=49
55-9=40|55-9=46
55+1=50|55+1=56
55+1=59|55+1=56
55+11=60|55+11=66
55+11=69|55+11=66
55+14=60|55+14=69
55+14=66|55+14=69
55+15=76|55+15=70
55+15=79|55+15=70
55+17=73|55+17=72
55+21=70|55+21=76
55+21=79|55+21=76
55+24=70|55+24=79
55+24=76|55+24=79
55+25=86|55+25=80
55+25=89|55+25=80
55+27=83|55+27=82
55+31=89|55+31=86
55+34=86|55+34=89
55+35=96|55+35=90
55+35=99|55+35=90
55+37=93|55+37=92
55+4=50|55+4=59
55+4=56|55+4=59
55+41=90|55+41=96
55+41=99|55+41=96
55+44=90|55+44=99
55+44=96|55+44=99
55+45=106|55+45=100
55+45=109|55+45=100
55+47=103|55+47=102
55+5=66|55+5=60
55+5=69|55+5=60
55+51=100|55+51=106
55+51=109|55+51=106
55+54=100|55+54=109
55+54=106|55+54=109
55+55=116|55+55=110
55+55=119|55+55=110
55+57=113|55+57=112
55+61=119|55+61=116
55+64=116|55+64=119
55+65=126|55+65=120
55+65=129|55+65=120
55+67=123|55+67=122
55+7=63|55+7=62
55+71=120|55+71=126
55+71=129|55+71=126
55+74=120|55+74=129
55+74=126|55+74=129
55+75=136|55+75=130
55+75=139|55+75=130
55+77=133|55+77=132
55+81=130|55+81=136
55+81=139|55+81=136
55+84=130|55+84=139
55+84=136|55+84=139
55+85=146|55+85=140
55+85=149|55+85=140
55+87=143|55+87=142
55+91=140|55+91=146
55+91=149|55+91=146
55+94=140|55+94=149
55+94=146|55+94=149
55+95=156|55+95=150
55+95=159|55+95=150
55+97=153|55+97=152
56-1=53|56-1=55
56-11=43|56-11=45
56-13=42|56-13=43
56-13=45|56-13=43
56-14=43|56-14=42
56-21=33|56-21=35
56-23=32|56-23=33
56-23=35|56-23=33
56-24=33|56-24=32
56-3=52|56-3=53
56-3=55|56-3=53
56-31=23|56-31=25
56-33=22|56-33=23
56-33=25|56-33=23
56-34=23|56-34=22
56-4=53|56-4=52
56-41=13|56-41=15
56-43=12|56-43=13
56-43=15|56-43=13
56-44=13|56-44=12
56-51=3|56-51=5
56-53=2|56-53=3
56-53=5|56-53=3
56-54=3|56-54=2
56+14=76|56+14=70
56+17=72|56+17=73
56+17=75|56+17=73
56+24=86|56+24=80
56+27=82|56+27=83
56+27=85|56+27=83
56+34=96|56+34=90
56+37=92|56+37=93
56+37=95|56+37=93
56+4=66|56+4=60
56+44=106|56+44=100
56+47=102|56+47=103
56+47=105|56+47=103
56+54=116|56+54=110
56+57=112|56+57=113
56+57=115|56+57=113
56+64=126|56+64=120
56+67=122|56+67=123
56+67=125|56+67=123
56+7=62|56+7=63
56+7=65|56+7=63
56+74=136|56+74=130
56+77=132|56+77=133
56+77=135|56+77=133
56+84=146|56+84=140
56+87=142|56+87=143
56+87=145|56+87=143
56+94=156|56+94=150
56+97=152|56+97=153
56+97=155|56+97=153
57-1=50|57-1=56
57-1=59|57-1=56
57-11=40|57-11=46
57-11=49|57-11=46
57-12=43|57-12=45
57-14=42|57-14=43
57-14=45|57-14=43
57-15=43|57-15=42
57-17=46|57-17=40
57-17=49|57-17=40
57-21=30|57-21=36
57-21=39|57-21=36
57-22=33|57-22=35
57-24=32|57-24=33
57-24=35|57-24=33
57-25=33|57-25=32
57-27=36|57-27=30
57-27=39|57-27=30
57-31=20|57-31=26
57-31=29|57-31=26
57-32=23|57-32=25
57-34=22|57-34=23
57-34=25|57-34=23
57-35=23|57-35=22
57-37=26|57-37=20
57-37=29|57-37=20
57-4=52|57-4=53
57-41=10|57-41=16
57-41=19|57-41=16
57-42=13|57-42=15
57-44=12|57-44=13
57-44=15|57-44=13
57-45=13|57-45=12
57-47=16|57-47=10
57-47=19|57-47=10
57-5=53|57-5=52
57-51=0|57-51=6
57-51=9|57-51=6
57-52=3|57-52=5
57-54=2|57-54=3
57-54=5|57-54=3
57-55=3|57-55=2
57-7=56|57-7=50
57-7=59|57-7=50
57+12=60|57+12=69
57+12=66|57+12=69
57+13=76|57+13=70
57+13=79|57+13=70
57+15=73|57+15=72
57+16=72|57+16=73
57+16=75|57+16=73
57+18=73|57+18=75
57+19=70|57+19=76
57+2=50|57+2=59
57+2=56|57+2=59
57+22=70|57+22=79
57+22=76|57+22=79
57+23=86|57+23=80
57+23=89|57+23=80
57+25=83|57+25=82
57+26=82|57+26=83
57+26=85|57+26=83
57+28=83|57+28=85
57+29=80|57+29=86
57+3=66|57+3=60
57+3=69|57+3=60
57+32=80|57+32=89
57+32=86|57+32=89
57+33=96|57+33=90
57+33=99|57+33=90
57+35=93|57+35=92
57+36=92|57+36=93
57+36=95|57+36=93
57+38=93|57+38=95
57+39=90|57+39=96
57+42=90|57+42=99
57+42=96|57+42=99
57+43=106|57+43=100
57+43=109|57+43=100
57+45=103|57+45=102
57+46=102|57+46=103
57+46=105|57+46=103
57+48=103|57+48=105
57+49=100|57+49=106
57+5=63|57+5=62
57+52=100|57+52=109
57+52=106|57+52=109
57+53=116|57+53=110
57+53=119|57+53=110
57+55=113|57+55=112
57+56=112|57+56=113
57+56=115|57+56=113
57+58=113|57+58=115
57+59=110|57+59=116
57+6=62|57+6=63
57+6=65|57+6=63
57+62=110|57+62=119
57+62=116|57+62=119
57+63=126|57+63=120
57+63=129|57+63=120
57+65=123|57+65=122
57+66=122|57+66=123
57+66=125|57+66=123
57+68=123|57+68=125
57+69=120|57+69=126
57+72=120|57+72=129
57+72=126|57+72=129
57+73=136|57+73=130
57+73=139|57+73=130
57+75=133|57+75=132
57+76=132|57+76=133
57+76=135|57+76=133
57+78=133|57+78=135
57+79=130|57+79=136
57+8=63|57+8=65
57+82=130|57+82=139
57+82=136|57+82=139
57+83=146|57+83=140
57+83=149|57+83=140
57+85=143|57+85=142
57+86=142|57+86=143
57+86=145|57+86=143
57+88=143|57+88=145
57+89=140|57+89=146
57+9=60|57+9=66
57+92=140|57+92=149
57+92=146|57+92=149
57+93=156|57+93=150
57+93=159|57+93=150
57+95=153|57+95=152
57+96=152|57+96=153
57+96=155|57+96=153
57+98=153|57+98=155
57+99=150|57+99=156
58-12=40|58-12=46
58-12=49|58-12=46
58-15=42|58-15=43
58-16=43|58-16=42
58-19=30|58-19=39
58-19=36|58-19=39
58-2=50|58-2=56
58-2=59|58-2=56
58-22=30|58-22=36
58-22=39|58-22=36
58-25=32|58-25=33
58-26=33|58-26=32
58-29=20|58-29=29
58-29=26|58-29=29
58-32=20|58-32=26
58-32=29|58-32=26
58-35=22|58-35=23
58-36=23|58-36=22
58-39=10|58-39=19
58-39=16|58-39=19
58-42=10|58-42=16
58-42=19|58-42=16
58-45=12|58-45=13
58-46=13|58-46=12
58-49=0|58-49=9
58-49=6|58-49=9
58-5=52|58-5=53
58-52=0|58-52=6
58-52=9|58-52=6
58-55=2|58-55=3
58-56=3|58-56=2
58-6=53|58-6=52
58-9=40|58-9=49
58-9=46|58-9=49
58+1=56|58+1=59
58+11=60|58+11=69
58+11=66|58+11=69
58+12=76|58+12=70
58+12=79|58+12=70
58+14=73|58+14=72
58+17=73|58+17=75
58+18=70|58+18=76
58+18=79|58+18=76
58+2=69|58+2=60
58+21=70|58+21=79
58+21=76|58+21=79
58+22=86|58+22=80
58+22=89|58+22=80
58+24=83|58+24=82
58+27=83|58+27=85
58+28=80|58+28=86
58+28=89|58+28=86
58+31=80|58+31=89
58+31=86|58+31=89
58+32=96|58+32=90
58+32=99|58+32=90
58+34=93|58+34=92
58+37=93|58+37=95
58+38=90|58+38=96
58+38=99|58+38=96
58+4=63|58+4=62
58+41=90|58+41=99
58+41=96|58+41=99
58+42=106|58+42=100
58+42=109|58+42=100
58+44=103|58+44=102
58+47=103|58+47=105
58+48=100|58+48=106
58+48=109|58+48=106
58+51=100|58+51=109
58+51=106|58+51=109
58+52=116|58+52=110
58+52=119|58+52=110
58+54=113|58+54=112
58+57=113|58+57=115
58+58=110|58+58=116
58+58=119|58+58=116
58+61=110|58+61=119
58+61=116|58+61=119
58+62=126|58+62=120
58+62=129|58+62=120
58+64=123|58+64=122
58+67=123|58+67=125
58+68=120|58+68=126
