0+10=16|6+10=16
89+24=105|85+24=109
89+24=172|88+24=112
89+24=33|69+24=93
89+24=53|69+24=93
89+24=55|89-24=65
89+24=64|88-24=64
89+25=100|83+25=108
89+25=106|83+25=108
89+25=109|83+25=108
89+25=111|85+26=111
89+25=112|83+29=112
89+25=116|89+26=115
89+25=119|88+25=113
89+25=173|88+25=113
89+25=175|89+26=115
89+25=178|89+29=118
89+25=34|69+25=94
89+25=54|89-25=64
89+25=60|89-29=60
89+25=63|88-25=63
89+26=103|83+26=109
89+26=105|83+26=109
89+26=113|85+28=113
89+26=174|88+26=114
89+26=177|89+28=117
89+26=35|69+26=95
89+26=53|89-26=63
89+26=55|69+26=95
89+26=61|89-28=61
89+26=62|88-26=62
89+27=119|88+27=115
89+27=125|98+27=125
89+27=175|88+27=115
89+27=36|69+27=96
89+27=52|89-27=62
89+27=56|69+27=96
89+27=61|88-27=61
89+27=95|68+27=95
89+28=103|89+20=109
89+28=105|89+20=109
89+28=108|80+28=108
89+28=110|89+29=118
89+28=114|86+28=114
89+28=116|89+29=118
89+28=118|88+28=116
89+28=119|89+29=118
89+28=121|99+28=127
89+28=176|88+28=116
89+28=37|69+28=97
89+28=51|89-28=61
89+28=57|69+28=97
89+28=60|88-28=60
89+28=91|69+28=97
89+29=109|80+29=109
89+29=111|83+28=111
89+29=113|85+28=113
89+29=115|86+29=115
89+29=120|99+29=128
89+29=126|99+29=128
89+29=127|98+29=127
89+29=129|99+29=128
89+29=177|88+29=117
89+29=38|69+29=98
89+29=50|89-29=60
89+29=58|69+29=98
89+29=59|88-29=59
89+29=61|89-28=61
89+29=90|69+29=98
89+29=96|69+29=98
89+29=97|68+29=97
89+29=99|69+29=98
89+3=12|69+3=72
89+3=66|89-3=86
89+3=68|85+3=88
89+3=80|89-9=80
89+3=81|88+3=91
89+3=85|88-3=85
89+3=86|85+3=88
89+3=88|89+9=98
89+3=89|85+3=88
89+3=94|85+9=94
89+3=96|89-3=86
89+3=97|88+3=91
89+3=98|85+3=88
89+30=110|80+30=110
89+30=116|86+30=116
89+30=123|85+38=123
89+30=125|89+36=125
89+30=128|89+39=128
89+30=173|83+90=173
89+30=175|85+90=175
89+30=178|88+30=118
89+30=39|69+30=99
89+30=51|89-38=51
89+30=53|89-30=59
89+30=55|89-30=59
89+30=58|88-30=58
89+30=59|69+30=99
89+30=93|69+30=99
89+30=95|69+30=99
89+31=115|85+31=116
89+31=118|88+31=119
89+31=128|89+37=126
89+31=129|89+31=120
89+31=179|88+31=119
89+31=188|89+91=180
89+31=50|89-31=58
89+31=52|89-37=52
89+31=56|89-31=58
89+31=57|88-31=57
89+31=59|89-31=58
89+32=111|85+32=117
89+32=128|88+32=120
89+32=187|89+92=181
89+32=51|89-32=57
89+32=56|88-32=56
89+33=110|85+33=118
89+33=115|83+33=116
89+33=116|85+33=118
89+33=119|85+33=118
89+33=124|85+39=124
89+33=127|88+33=121
89+33=50|89-39=50
89+33=55|88-33=55
89+34=111|83+34=117
89+34=113|85+34=119
89+34=115|85+34=119
89+34=189|89+94=183
89+34=54|88-34=54
89+35=110|83+35=118
89+35=116|83+35=118
89+35=119|83+35=118
89+35=121|85+36=121
89+35=122|83+39=122
89+35=126|89+36=125
89+35=129|88+35=123
89+35=50|89-39=50
89+35=53|88-35=53
89+36=113|83+36=119
89+36=115|83+36=119
89+36=123|85+38=123
89+36=186|89+96=185
89+36=189|89+96=185
89+36=51|89-38=51
89+36=52|88-36=52
89+37=105|68+37=105
89+37=129|88+37=125
89+37=135|98+37=135
89+37=180|83+97=180
89+37=188|89+97=186
89+37=51|88-37=51
89+38=101|69+38=107
89+38=113|89+30=119
89+38=115|89+30=119
89+38=118|80+38=118
89+38=120|89+39=128
89+38=124|86+38=124
89+38=126|89+39=128
89+38=128|88+38=126
89+38=129|89+39=128
89+38=131|99+38=137
89+38=50|88-38=50
89+39=100|69+39=108
89+39=106|69+39=108
89+39=107|68+39=107
89+39=109|69+39=108
89+39=119|80+39=119
89+39=121|83+38=121
89+39=123|85+38=123
89+39=125|86+39=125
89+39=130|99+39=138
89+39=136|99+39=138
89+39=137|98+39=137
89+39=139|99+39=138
89+39=182|83+99=182
89+39=184|85+99=184
89+39=49|88-39=49
89+39=51|89-38=51
89+4=13|69+4=73
89+4=65|89-4=85
89+4=67|83+4=87
89+4=69|85+4=89
89+4=81|83+4=87
89+4=82|88+4=92
89+4=83|85+4=89
89+4=84|88-4=84
89+4=85|85+4=89
89+4=95|89-4=85
89+4=97|83+4=87
89+4=99|85+4=89
89+40=103|69+40=109
89+40=105|69+40=109
89+40=120|80+40=120
89+40=126|86+40=126
89+40=133|85+48=133
89+40=135|89+46=135
89+40=138|89+49=138
89+40=197|89+48=137
89+40=41|89-48=41
89+40=43|89-40=49
89+40=45|89-40=49
89+40=48|88-40=48
89+41=125|85+41=126
89+41=128|88+41=129
89+41=138|89+47=136
89+41=139|89+41=130
89+41=196|89+47=136
89+41=40|89-41=48
89+41=42|89-47=42
89+41=46|89-41=48
89+41=47|88-41=47
89+41=49|89-41=48
89+42=121|85+42=127
89+42=138|88+42=130
89+42=190|88+42=130
89+42=41|89-42=47
89+42=46|88-42=46
89+43=120|85+43=128
89+43=125|83+43=126
89+43=126|85+43=128
89+43=129|85+43=128
89+43=134|85+49=134
89+43=137|88+43=131
89+43=191|88+43=131
89+43=198|89+49=138
89+43=40|89-49=40
89+43=45|88-43=45
89+44=121|83+44=127
89+44=123|85+44=129
89+44=125|85+44=129
89+44=192|88+44=132
89+44=44|88-44=44
89+45=120|83+45=128
89+45=126|83+45=128
89+45=129|83+45=128
89+45=131|85+46=131
89+45=132|83+49=132
89+45=136|89+46=135
89+45=139|88+45=133
89+45=193|88+45=133
89+45=195|89+46=135
89+45=198|89+49=138
89+45=40|89-49=40
89+45=43|88-45=43
89+46=123|83+46=129
89+46=125|83+46=129
89+46=133|85+48=133
89+46=194|88+46=134
89+46=197|89+48=137
89+46=41|89-48=41
89+46=42|88-46=42
89+47=115|68+47=115
89+47=139|88+47=135
89+47=145|98+47=145
89+47=195|88+47=135
89+47=41|88-47=41
89+48=111|69+48=117
89+48=123|89+40=129
89+48=125|89+40=129
89+48=128|80+48=128
89+48=130|89+49=138
89+48=134|86+48=134
89+48=136|89+49=138
89+48=138|88+48=136
89+48=139|89+49=138
89+48=141|99+48=147
89+48=196|88+48=136
89+48=40|88-48=40
89+49=110|69+49=118
89+49=116|69+49=118
89+49=117|68+49=117
89+49=119|69+49=118
89+49=129|80+49=129
89+49=131|83+48=131
89+49=133|85+48=133
89+49=135|86+49=135
89+49=140|99+49=148
89+49=146|99+49=148
89+49=147|98+49=147
89+49=149|99+49=148
89+49=197|88+49=137
89+49=39|88-49=39
89+49=41|89-48=41
89+5=14|69+5=74
89+5=30|85+5=90
89+5=50|85+5=90
89+5=64|89-5=84
89+5=68|83+5=88
89+5=80|89-9=80
89+5=83|88-5=83
89+5=85|80+5=85
89+5=86|83+5=88
89+5=88|89+9=98
89+5=89|83+5=88
89+5=91|85+6=91
89+5=92|83+9=92
89+5=96|89+6=95
89+5=98|83+5=88
89+5=99|88+5=93
89+50=113|69+50=119
89+50=115|69+50=119
89+50=129|69+60=129
89+50=130|80+50=130
89+50=136|86+50=136
89+50=143|83+60=143
89+50=145|85+60=145
89+50=148|89+59=148
89+50=159|69+90=159
89+50=178|89+90=179
89+50=198|88+50=138
89+50=29|89-60=29
89+50=31|89-58=31
89+50=33|89-50=39
89+50=35|89-50=39
89+50=38|88-50=38
89+51=135|85+51=136
89+51=138|88+51=139
89+51=146|85+61=146
89+51=148|89+57=146
89+51=149|89+51=140
89+51=158|89+61=150
89+51=160|69+91=160
89+51=188|89+91=180
89+51=190|89+61=150
89+51=199|88+51=139
89+51=28|89-61=28
89+51=30|89-51=38
89+51=32|89-57=32
89+51=36|89-51=38
89+51=37|88-51=37
89+51=39|89-51=38
89+52=131|69+62=131
89+52=148|88+52=140
89+52=157|89+62=151
89+52=161|69+92=161
89+52=187|89+92=181
89+52=191|89+62=151
89+52=27|89-62=27
89+52=31|89-52=37
89+52=36|88-52=36
89+53=130|85+53=138
89+53=135|83+53=136
89+53=136|85+53=138
89+53=139|85+53=138
89+53=144|85+59=144
89+53=147|88+53=141
89+53=162|69+93=162
89+53=192|89+63=152
89+53=26|89-63=26
89+53=30|89-59=30
89+53=35|88-53=35
89+54=131|83+54=137
89+54=133|69+64=133
89+54=135|85+54=139
89+54=159|89+64=153
89+54=163|69+94=163
89+54=189|89+94=183
89+54=193|89+64=153
89+54=25|89-64=25
89+54=34|88-54=34
89+55=130|83+55=138
89+55=136|83+55=138
89+55=139|83+55=138
89+55=141|85+56=141
89+55=142|83+59=142
89+55=146|89+56=145
89+55=149|88+55=143
89+55=164|69+95=164
89+55=194|89+65=154
89+55=24|89-65=24
89+55=30|89-59=30
89+55=33|88-55=33
89+56=133|83+56=139
89+56=135|69+66=135
89+56=143|85+58=143
89+56=154|89+65=154
89+56=156|89+66=155
89+56=159|89+66=155
89+56=165|69+96=165
89+56=186|89+96=185
89+56=189|89+96=185
89+56=195|89+66=155
89+56=23|89-66=23
89+56=31|89-58=31
89+56=32|88-56=32
89+57=125|68+57=125
89+57=149|88+57=145
89+57=150|83+67=150
89+57=155|98+57=155
89+57=158|89+67=156
89+57=166|69+97=166
89+57=180|83+97=180
89+57=188|89+97=186
89+57=196|89+67=156
89+57=22|89-67=22
89+57=31|88-57=31
89+58=121|69+58=127
89+58=133|89+50=139
89+58=135|89+50=139
89+58=138|80+58=138
89+58=140|89+59=148
89+58=144|86+58=144
89+58=146|89+59=148
89+58=148|88+58=146
89+58=149|89+59=148
89+58=151|83+68=151
89+58=167|69+98=167
89+58=197|89+68=157
89+58=21|89-68=21
89+58=30|88-58=30
89+59=120|69+59=128
89+59=126|69+59=128
89+59=127|68+59=127
89+59=129|69+59=128
89+59=139|80+59=139
89+59=141|83+58=141
89+59=143|85+58=143
89+59=145|86+59=145
89+59=150|99+59=158
89+59=152|83+69=152
89+59=154|85+69=154
89+59=156|99+59=158
89+59=157|98+59=157
89+59=159|99+59=158
89+59=168|69+99=168
89+59=182|83+99=182
89+59=184|85+99=184
89+59=198|89+69=158
89+59=20|89-69=20
89+59=29|88-59=29
89+59=31|89-58=31
89+6=15|69+6=75
89+6=31|85+6=91
89+6=34|89+5=94
89+6=51|85+6=91
89+6=54|89+5=94
89+6=63|89-6=83
89+6=69|83+6=89
89+6=81|89-8=81
89+6=82|88-6=82
89+6=83|83+6=89
89+6=84|88+6=94
89+6=85|83+6=89
89+6=87|89+8=97
89+6=93|89-6=83
89+6=99|83+6=89
89+60=123|69+60=129
89+60=125|69+60=129
89+60=133|89+50=139
89+60=135|89+50=139
89+60=140|80+60=140
89+60=146|86+60=146
89+60=153|85+68=153
89+60=155|89+66=155
89+60=158|89+69=158
89+60=167|89+68=157
89+60=168|89+80=169
89+60=179|89+90=179
89+60=189|89+80=169
89+60=197|89+68=157
89+60=21|89-68=21
89+60=23|89-60=29
89+60=25|89-60=29
89+60=28|88-60=28
89+60=9|89-80=9
89+61=145|85+61=146
89+61=148|88+61=149
89+61=158|89+67=156
89+61=159|89+61=150
89+61=166|85+81=166
89+61=178|89+81=170
89+61=180|89+91=180
89+61=196|89+67=156
89+61=20|89-61=28
89+61=22|89-67=22
89+61=26|89-61=28
89+61=27|88-61=27
89+61=29|89-61=28
89+61=8|89-81=8
89+62=141|85+62=147
89+62=158|88+62=150
89+62=160|88+62=150
89+62=177|89+82=171
89+62=181|89+92=181
89+62=190|88+62=150
89+62=21|89-62=27
89+62=26|88-62=26
89+62=7|89-82=7
89+63=140|85+63=148
89+63=145|83+63=146
89+63=146|85+63=148
89+63=149|85+63=148
89+63=154|85+69=154
89+63=157|88+63=151
89+63=161|88+63=151
89+63=168|85+83=168
89+63=182|89+93=182
89+63=191|88+63=151
89+63=198|89+69=158
89+63=20|89-69=20
89+63=25|88-63=25
89+63=6|89-83=6
89+64=141|83+64=147
89+64=143|85+64=149
89+64=145|85+64=149
89+64=162|88+64=152
89+64=179|89+84=173
89+64=183|89+94=183
89+64=192|88+64=152
89+64=24|88-64=24
89+64=5|89-84=5
89+65=140|83+65=148
89+65=145|80+65=145
89+65=146|83+65=148
89+65=149|83+65=148
89+65=151|85+66=151
89+65=152|83+69=152
89+65=156|89+66=155
89+65=159|88+65=153
89+65=163|88+65=153
89+65=165|89+66=155
89+65=168|83+85=168
89+65=184|89+95=184
89+65=193|88+65=153
89+65=195|89+66=155
89+65=198|89+69=158
89+65=20|89-69=20
89+65=23|88-65=23
89+65=4|89-85=4
89+66=143|83+66=149
89+66=145|83+66=149
89+66=153|85+68=153
89+66=164|88+66=154
89+66=167|89+68=157
89+66=176|89+86=175
89+66=179|89+86=175
89+66=185|89+96=185
89+66=194|88+66=154
89+66=197|89+68=157
89+66=21|89-68=21
89+66=22|88-66=22
89+66=3|89-86=3
89+67=135|68+67=135
89+67=145|88+57=145
89+67=159|88+67=155
89+67=165|88+67=155
89+67=170|83+87=170
89+67=178|89+87=176
89+67=186|89+97=186
89+67=195|88+67=155
89+67=2|89-87=2
89+67=21|88-67=21
89+68=1|89-88=1
89+68=131|69+68=137
89+68=141|89+58=147
89+68=143|89+60=149
89+68=145|89+60=149
89+68=148|80+68=148
89+68=150|89+69=158
89+68=154|86+68=154
89+68=156|89+69=158
89+68=158|88+68=156
89+68=159|89+69=158
89+68=161|89+68=157
89+68=166|88+68=156
89+68=187|89+98=187
89+68=196|88+68=156
89+68=20|88-68=20
89+69=130|69+69=138
89+69=136|69+69=138
89+69=137|68+69=137
89+69=139|69+69=138
89+69=140|89+59=148
89+69=146|89+59=148
89+69=147|88+59=147
89+69=149|80+69=149
89+69=151|83+68=151
89+69=153|85+68=153
89+69=155|86+69=155
89+69=160|89+69=158
89+69=166|89+69=158
89+69=167|88+69=157
89+69=169|89+69=158
89+69=172|83+89=172
89+69=174|85+89=174
89+69=188|89+99=188
89+69=19|88-69=19
89+69=197|88+69=157
89+69=21|89-68=21
89+7=105|98+7=105
89+7=16|69+7=76
89+7=30|83+7=90
89+7=32|85+7=92
89+7=50|83+7=90
89+7=52|85+7=92
89+7=62|89-7=82
89+7=75|68+7=75
89+7=81|88-7=81
89+7=85|88+7=95
89+7=92|89-7=82
89+7=99|88+7=95
89+70=11|89-78=11
89+70=13|89-70=19
89+70=133|69+70=139
89+70=135|69+70=139
89+70=15|89-70=19
89+70=150|80+70=150
89+70=156|86+70=156
89+70=163|85+78=163
89+70=165|89+70=159
89+70=168|88+70=158
89+70=18|88-70=18
89+70=187|89+78=167
89+70=198|88+70=158
89+70=39|89+10=99
89+70=59|89+10=99
89+70=93|89+10=99
89+70=95|89+10=99
89+71=10|89-71=18
89+71=110|99+71=170
89+71=12|89-77=12
89+71=155|85+71=156
89+71=158|88+71=159
89+71=16|89-71=18
89+71=168|89+77=166
89+71=169|88+71=159
89+71=17|88-71=17
89+71=186|89+77=166
89+71=19|89-71=18
89+71=199|88+71=159
89+72=11|89-72=17
89+72=111|99+72=171
89+72=151|85+72=157
89+72=16|88-72=16
89+72=168|88+72=160
89+72=180|88+72=160
89+73=10|89-79=10
89+73=112|99+73=172
89+73=15|88-73=15
89+73=150|85+73=158
89+73=155|83+73=156
89+73=156|85+73=158
89+73=159|85+73=158
89+73=164|85+79=164
89+73=167|88+73=161
89+73=181|88+73=161
89+73=188|89+79=168
89+74=113|99+74=173
89+74=14|88-74=14
89+74=151|83+74=157
89+74=153|85+74=159
89+74=155|85+74=159
89+74=182|88+74=162
89+75=10|89-79=10
89+75=114|99+75=174
89+75=13|88-75=13
89+75=150|83+75=158
89+75=156|83+75=158
89+75=159|83+75=158
89+75=161|85+76=161
89+75=162|83+79=162
89+75=166|89+76=165
89+75=169|88+75=163
89+75=183|88+75=163
89+75=185|89+76=165
89+75=188|89+79=168
89+76=11|89-78=11
89+76=115|99+76=175
89+76=12|88-76=12
89+76=151|85+76=161
89+76=153|83+76=159
89+76=154|89+75=164
89+76=155|83+76=159
89+76=156|80+76=156
89+76=159|89+70=159
89+76=163|85+78=163
89+76=184|88+76=164
89+76=187|89+78=167
89+77=105|88+17=105
89+77=11|88-77=11
89+77=116|99+77=176
89+77=145|68+77=145
89+77=150|83+77=160
89+77=152|85+77=162
89+77=169|88+77=165
89+77=175|98+77=175
89+77=185|88+77=165
89+78=10|88-78=10
89+78=101|89+18=107
89+78=117|99+78=177
89+78=141|69+78=147
89+78=151|83+78=161
89+78=153|85+78=163
89+78=155|89+70=159
89+78=158|80+78=158
89+78=160|89+79=168
89+78=164|86+78=164
89+78=166|89+79=168
89+78=168|88+78=166
89+78=169|89+79=168
89+78=171|99+78=177
89+78=186|88+78=166
89+79=100|89+19=108
89+79=106|89+19=108
89+79=107|88+19=107
89+79=109|89+19=108
89+79=11|89-78=11
89+79=118|99+79=178
89+79=140|69+79=148
89+79=146|69+79=148
89+79=147|68+79=147
89+79=149|69+79=148
89+79=152|83+79=162
89+79=154|85+79=164
89+79=159|80+79=159
89+79=161|83+78=161
89+79=163|85+78=163
89+79=165|86+79=165
89+79=170|99+79=178
89+79=176|99+79=178
89+79=177|98+79=177
89+79=179|99+79=178
89+79=187|88+79=167
89+79=9|88-79=9
89+8=101|99+8=107
89+8=17|69+8=77
89+8=31|83+8=91
89+8=33|85+8=93
89+8=35|89+6=95
89+8=38|89+9=98
89+8=51|83+8=91
89+8=53|85+8=93
89+8=55|89+6=95
89+8=58|89+9=98
89+8=61|89-8=81
89+8=71|69+8=77
89+8=80|88-8=80
89+8=86|88+8=96
89+8=88|80+8=88
89+8=90|89+9=98
89+8=91|89-8=81
89+8=94|86+8=94
89+8=96|89+9=98
89+8=98|88+8=96
89+8=99|89+9=98
89+80=1|89-88=1
89+80=119|89+90=179
89+80=143|69+80=149
89+80=145|69+80=149
89+80=148|68+80=148
89+80=153|83+80=163
89+80=155|85+80=165
89+80=157|69+88=157
89+80=160|80+80=160
89+80=166|86+80=166
89+80=173|85+88=173
89+80=175|89+86=175
89+80=178|88+90=178
89+80=187|89+98=187
89+80=188|88+80=168
89+80=3|89-80=9
89+80=5|89-80=9
89+80=8|88-80=8
89+81=0|89-81=8
89+81=100|89+91=180
89+81=149|68+81=149
89+81=154|83+81=164
89+81=156|69+87=156
89+81=160|89+91=180
89+81=165|85+81=166
89+81=168|88+81=169
89+81=178|89+87=176
89+81=179|88+91=179
89+81=186|89+97=186
89+81=189|88+81=169
89+81=190|89+91=180
89+81=2|89-87=2
89+81=6|89-81=8
89+81=7|88-81=7
89+81=9|89-81=8
89+82=1|89-82=7
89+82=101|89+92=181
89+82=150|68+82=150
89+82=155|83+82=165
89+82=157|85+82=167
89+82=161|85+82=167
89+82=178|88+82=170
89+82=180|88+92=180
89+82=191|89+92=181
89+82=6|88-82=6
89+83=102|89+93=182
89+83=151|68+83=151
89+83=156|83+83=166
89+83=158|69+89=158
89+83=160|85+83=168
89+83=162|89+93=182
89+83=165|83+83=166
89+83=166|85+83=168
89+83=169|85+83=168
89+83=174|85+89=174
89+83=177|88+83=171
89+83=181|88+93=181
89+83=188|89+99=188
89+83=192|89+93=182
89+83=5|88-83=5
89+84=103|89+94=183
89+84=152|68+84=152
89+84=157|83+84=167
89+84=159|85+84=169
89+84=161|83+84=167
89+84=163|85+84=169
89+84=165|85+84=169
89+84=182|88+94=182
89+84=193|89+94=183
89+84=4|88-84=4
89+85=104|89+95=184
89+85=110|85+85=170
89+85=153|68+85=153
89+85=155|69+86=155
89+85=158|69+89=158
89+85=160|83+85=168
89+85=164|89+95=184
89+85=166|83+85=168
89+85=169|83+85=168
89+85=171|85+86=171
89+85=172|83+89=172
89+85=176|89+86=175
89+85=179|88+85=173
89+85=183|88+95=183
89+85=185|89+96=185
89+85=188|89+99=188
89+85=194|89+95=184
89+85=3|88-85=3
89+86=1|89-88=1
89+86=105|89+96=185
89+86=111|85+86=171
89+86=114|89+85=174
89+86=154|68+86=154
89+86=157|69+88=157
89+86=159|83+86=169
89+86=163|83+86=169
89+86=165|83+86=169
89+86=173|85+88=173
89+86=184|88+96=184
89+86=187|89+98=187
89+86=195|89+96=185
89+86=2|88-86=2
89+87=1|88-87=1
89+87=106|89+97=186
89+87=110|83+87=170
89+87=112|85+87=172
89+87=155|68+87=155
89+87=166|89+97=186
89+87=179|88+87=175
89+87=185|88+97=185
89+87=196|89+97=186
89+88=107|89+98=187
89+88=111|83+88=171
89+88=113|85+88=173
89+88=115|89+86=175
89+88=118|89+89=178
89+88=151|69+88=157
89+88=156|68+88=156
89+88=159|89+80=169
89+88=163|89+80=169
89+88=165|89+80=169
89+88=167|89+98=187
89+88=168|80+88=168
89+88=170|89+89=178
89+88=174|86+88=174
89+88=176|89+89=178
89+88=178|88+88=176
89+88=179|89+89=178
89+88=181|89+98=187
89+88=186|88+98=186
89+88=197|89+98=187
89+89=1|89-88=1
89+89=108|89+99=188
89+89=112|83+89=172
89+89=114|85+89=174
89+89=150|69+89=158
89+89=156|69+89=158
89+89=157|68+89=157
89+89=159|69+89=158
89+89=168|89+99=188
89+89=169|80+89=169
89+89=171|83+88=171
89+89=173|85+88=173
89+89=175|86+89=175
89+89=180|89+99=188
89+89=186|89+99=188
89+89=187|88+99=187
89+89=189|89+99=188
89+89=198|89+99=188
89+9=100|99+9=108
89+9=106|99+9=108
89+9=107|98+9=107
89+9=109|99+9=108
89+9=18|69+9=78
89+9=32|83+9=92
89+9=34|85+9=94
89+9=52|83+9=92
89+9=54|85+9=94
89+9=60|89-9=80
89+9=70|69+9=78
89+9=76|69+9=78
89+9=77|68+9=77
89+9=79|88-9=79
89+9=81|89-8=81
89+9=87|88+9=97
89+9=89|80+9=89
89+9=90|89-9=80
89+9=91|83+8=91
89+9=93|85+8=93
89+9=95|86+9=95
89+90=109|99+90=189
89+90=113|83+90=173
89+90=115|85+90=175
89+90=118|88+30=118
89+90=133|89+50=139
89+90=135|89+50=139
89+90=149|69+80=149
89+90=153|69+90=159
89+90=155|69+90=159
89+90=168|89+80=169
89+90=169|99+90=189
89+90=170|80+90=170
89+90=176|86+90=176
89+90=183|85+98=183
89+90=185|89+96=185
89+90=188|89+99=188
89+90=189|89+80=169
89+90=199|99+90=189
89+90=9|89-80=9
89+91=114|83+91=174
89+91=116|85+91=176
89+91=130|99+91=190
89+91=150|69+81=150
89+91=166|69+97=166
89+91=175|85+91=176
89+91=178|88+91=179
89+91=188|89+97=186
89+91=189|89+91=180
89+91=8|89-81=8
89+92=115|83+92=175
89+92=117|85+92=177
89+92=131|99+92=191
89+92=151|69+82=151
89+92=167|85+82=167
89+92=171|85+92=177
89+92=177|89+82=171
89+92=188|88+92=180
89+92=7|89-82=7
89+93=116|83+93=176
89+93=118|85+93=178
89+93=132|99+93=192
89+93=152|69+83=152
89+93=168|69+99=168
89+93=170|85+93=178
89+93=175|83+93=176
89+93=176|85+93=178
89+93=179|85+93=178
89+93=184|85+99=184
89+93=187|88+93=181
89+93=6|89-83=6
89+94=117|83+94=177
89+94=119|85+94=179
89+94=133|99+94=193
89+94=153|69+84=153
89+94=169|85+84=169
89+94=171|83+94=177
89+94=173|85+94=179
89+94=175|85+94=179
89+94=179|89+84=173
89+94=5|89-84=5
89+95=100|85+95=180
89+95=118|83+95=178
89+95=134|99+95=194
89+95=154|69+85=154
89+95=160|85+95=180
89+95=168|69+99=168
89+95=170|83+95=178
89+95=176|83+95=178
89+95=179|83+95=178
89+95=181|85+96=181
89+95=182|83+99=182
89+95=186|89+96=185
89+95=189|88+95=183
89+95=190|85+95=180
89+95=4|89-85=4
89+96=101|85+96=181
89+96=104|89+95=184
89+96=119|83+96=179
89+96=135|99+96=195
89+96=155|69+86=155
89+96=161|85+96=181
89+96=164|68+96=164
89+96=169|83+86=169
89+96=173|83+96=179
89+96=175|83+96=179
89+96=176|80+96=176
89+96=179|89+86=175
89+96=183|85+98=183
89+96=191|85+96=181
89+96=194|89+95=184
89+96=3|89-86=3
89+97=100|83+97=180
89+97=102|85+97=182
89+97=125|88+37=125
89+97=136|99+97=196
89+97=145|88+57=145
89+97=156|69+87=156
89+97=160|83+97=180
89+97=162|85+97=182
89+97=165|68+97=165
89+97=170|83+87=170
89+97=178|89+87=176
89+97=189|88+97=185
89+97=190|83+97=180
89+97=192|85+97=182
89+97=195|98+97=195
89+97=2|89-87=2
89+98=1|89-88=1
89+98=101|83+98=181
89+98=103|85+98=183
89+98=105|89+96=185
89+98=108|89+99=188
89+98=119|89+90=179
89+98=121|89+38=127
89+98=137|99+98=197
89+98=141|89+58=147
89+98=157|69+88=157
89+98=161|69+98=167
89+98=163|85+98=183
89+98=165|89+96=185
89+98=168|89+99=188
89+98=173|85+88=173
89+98=175|89+86=175
89+98=178|80+98=178
89+98=180|89+99=188
89+98=184|86+98=184
89+98=186|89+99=188
89+98=188|88+98=186
89+98=189|89+99=188
89+98=191|83+98=181
89+98=193|85+98=183
89+98=195|89+96=185
89+98=198|89+99=188
89+99=102|83+99=182
89+99=104|85+99=184
89+99=120|89+39=128
89+99=126|89+39=128
89+99=127|88+39=127
89+99=129|89+39=128
89+99=138|99+99=198
89+99=140|89+59=148
89+99=146|89+59=148
89+99=147|88+59=147
89+99=149|89+59=148
89+99=158|69+89=158
89+99=160|69+99=168
89+99=162|83+99=182
89+99=164|85+99=184
89+99=166|69+99=168
89+99=167|68+99=167
89+99=169|69+99=168
89+99=172|83+89=172
89+99=174|85+89=174
89+99=179|80+99=179
89+99=181|83+98=181
89+99=183|85+98=183
89+99=185|86+99=185
89+99=190|99+99=198
89+99=192|83+99=182
89+99=194|85+99=184
89+99=196|99+99=198
89+99=197|98+99=197
89+99=199|99+99=198
9-1=18|9+1=10
9-10=13|3+10=13
9-10=15|5+10=15
9-10=18|9+10=19
9-10=79|9+10=19
9-11=14|3+11=14
9-11=16|5+11=16
9-11=28|9+11=20
9-12=15|3+12=15
9-12=17|5+12=17
9-12=27|9+12=21
9-13=16|3+13=16
9-13=18|5+13=18
9-14=17|3+14=17
9-14=19|5+14=19
9-14=29|9+14=23
9-15=18|3+15=18
9-15=20|5+15=20
9-16=19|3+16=19
9-16=21|5+16=21
9-16=24|9+15=24
9-16=26|9+16=25
9-16=29|9+16=25
9-17=20|3+17=20
9-17=22|5+17=22
9-17=28|9+17=26
9-18=19|9+10=19
9-18=21|3+18=21
9-18=23|5+18=23
9-18=25|9+16=25
9-18=28|9+19=28
9-19=22|3+19=22
9-19=24|5+19=24
9-2=17|9+2=11
9-20=23|3+20=23
9-20=25|5+20=25
9-20=28|9+20=29
9-21=24|3+21=24
9-21=26|5+21=26
9-21=38|9+21=30
9-21=90|9+21=30
9-22=25|3+22=25
9-22=27|5+22=27
9-22=37|9+22=31
9-22=91|9+22=31
9-23=26|3+23=26
9-23=28|5+23=28
9-23=92|9+23=32
9-24=27|3+24=27
9-24=29|5+24=29
9-24=39|9+24=33
9-24=93|9+24=33
9-25=28|3+25=28
9-25=30|5+25=30
9-25=94|9+25=34
9-26=29|3+26=29
9-26=31|5+26=31
9-26=34|9+25=34
9-26=36|9+26=35
9-26=39|9+26=35
9-26=95|9+26=35
9-27=30|3+27=30
9-27=32|5+27=32
9-27=38|9+27=36
9-27=96|9+27=36
9-28=29|9+20=29
9-28=31|3+28=31
9-28=33|5+28=33
9-28=35|9+26=35
9-28=38|9+29=38
9-28=97|9+28=37
9-29=32|3+29=32
9-29=34|5+29=34
9-29=98|9+29=38
9-30=33|3+30=33
9-30=35|5+30=35
9-30=38|9+30=39
9-30=99|9+30=39
9-31=34|3+31=34
9-31=36|5+31=36
9-31=48|9+31=40
9-32=35|3+32=35
9-32=37|5+32=37
9-32=47|9+32=41
9-33=36|3+33=36
9-33=38|5+33=38
9-34=37|3+34=37
