0+11=17|6+11=17
80-9=77|86-9=77
80+1=90|89+1=90
80+11=100|89+11=100
80+11=97|86+11=97
80+12=101|89+12=101
80+12=98|86+12=98
80+13=102|89+13=102
80+13=99|86+13=99
80+14=100|86+14=100
80+14=103|89+14=103
80+15=101|86+15=101
80+15=104|89+15=104
80+16=102|86+16=102
80+17=103|86+17=103
80+2=88|86+2=88
80+2=91|89+2=91
80+21=107|86+21=107
80+21=110|89+21=110
80+22=108|86+22=108
80+22=111|89+22=111
80+23=109|86+23=109
80+23=112|89+23=112
80+24=110|86+24=110
80+24=113|89+24=113
80+25=111|86+25=111
80+25=114|89+25=114
80+26=112|86+26=112
80+27=113|86+27=113
80+3=89|86+3=89
80+3=92|89+3=92
80+31=117|86+31=117
80+31=120|89+31=120
80+32=118|86+32=118
80+32=121|89+32=121
80+33=119|86+33=119
80+33=122|89+33=122
80+34=120|86+34=120
80+34=123|89+34=123
80+35=121|86+35=121
80+35=124|89+35=124
80+36=122|86+36=122
80+37=123|86+37=123
80+4=90|86+4=90
80+4=93|89+4=93
80+41=127|86+41=127
80+41=130|89+41=130
80+42=128|86+42=128
80+42=131|89+42=131
80+43=129|86+43=129
80+43=132|89+43=132
80+44=130|86+44=130
80+44=133|89+44=133
80+45=131|86+45=131
80+45=134|89+45=134
80+46=132|86+46=132
80+47=133|86+47=133
80+5=91|86+5=91
80+5=94|89+5=94
80+51=137|86+51=137
80+51=140|89+51=140
80+52=138|86+52=138
80+52=141|89+52=141
80+53=139|86+53=139
80+53=142|89+53=142
80+54=140|86+54=140
80+54=143|89+54=143
80+55=141|86+55=141
80+55=144|89+55=144
80+56=142|86+56=142
80+57=143|86+57=143
80+6=92|86+6=92
80+61=147|86+61=147
80+61=150|89+61=150
80+62=148|86+62=148
80+62=151|89+62=151
80+63=149|86+63=149
80+63=152|89+63=152
80+64=150|86+64=150
80+64=153|89+64=153
80+65=151|86+65=151
80+65=154|89+65=154
80+66=152|86+66=152
80+67=153|86+67=153
80+7=93|86+7=93
80+71=157|86+71=157
80+71=160|89+71=160
80+72=158|86+72=158
80+72=161|89+72=161
80+73=159|86+73=159
80+73=162|89+73=162
80+74=160|86+74=160
80+74=163|89+74=163
80+75=161|86+75=161
80+75=164|89+75=164
80+76=162|86+76=162
80+77=163|86+77=163
80+81=167|86+81=167
80+81=170|89+81=170
80+82=168|86+82=168
80+82=171|89+82=171
80+83=169|86+83=169
80+83=172|89+83=172
80+84=170|86+84=170
80+84=173|89+84=173
80+85=171|86+85=171
80+85=174|89+85=174
80+86=172|86+86=172
80+87=173|86+87=173
80+91=177|86+91=177
80+91=180|89+91=180
80+92=178|86+92=178
80+92=181|89+92=181
80+93=179|86+93=179
80+93=182|89+93=182
80+94=180|86+94=180
80+94=183|89+94=183
80+95=181|86+95=181
80+95=184|89+95=184
80+96=182|86+96=182
80+97=183|86+97=183
81-0=72|81-9=72
81-0=75|81-6=75
81-10=62|81-19=62
81-10=65|81-16=65
81-12=68|81-13=68
81-13=66|81-15=66
81-13=69|81-12=69
81-15=68|81-13=68
81-16=62|81-19=62
81-16=71|81-10=71
81-19=71|81-10=71
81-2=78|81-3=78
81-20=52|81-29=52
81-20=55|81-26=55
81-22=58|81-23=58
81-23=56|81-25=56
81-23=59|81-22=59
81-25=58|81-23=58
81-26=52|81-29=52
81-26=61|81-20=61
81-29=61|81-20=61
81-3=76|81-5=76
81-3=79|81-2=79
81-30=42|81-39=42
81-30=45|81-36=45
81-32=48|81-33=48
81-33=46|81-35=46
81-33=49|81-32=49
81-35=48|81-33=48
81-36=42|81-39=42
81-36=51|81-30=51
81-39=51|81-30=51
81-40=32|81-49=32
81-40=35|81-46=35
81-42=38|81-43=38
81-43=36|81-45=36
81-43=39|81-42=39
81-45=38|81-43=38
81-46=32|81-49=32
81-46=41|81-40=41
81-49=41|81-40=41
81-5=78|81-3=78
81-50=22|81-59=22
81-50=25|81-56=25
81-52=28|81-53=28
81-53=26|81-55=26
81-53=29|81-52=29
81-55=28|81-53=28
81-56=22|81-59=22
81-56=31|81-50=31
81-59=31|81-50=31
81-6=72|81-9=72
81-60=12|81-69=12
81-60=15|81-66=15
81-62=18|81-63=18
81-63=16|81-65=16
81-63=19|81-62=19
81-65=18|81-63=18
81-66=12|81-69=12
81-66=21|81-60=21
81-69=21|81-60=21
81-70=2|81-79=2
81-70=5|81-76=5
81-72=8|81-73=8
81-73=6|81-75=6
81-73=9|81-72=9
81-75=8|81-73=8
81-76=11|81-70=11
81-76=2|81-79=2
81-79=11|81-70=11
81-86=1|81-80=1
81-89=1|81-80=1
81+0=90|81+9=90
81+10=100|81+19=100
81+10=97|81+16=97
81+12=94|81+13=94
81+13=93|81+12=93
81+13=96|81+15=96
81+15=94|81+13=94
81+16=100|81+19=100
81+16=91|81+10=91
81+19=91|81+10=91
81+19=97|81+16=97
81+2=84|81+3=84
81+20=107|81+26=107
81+20=110|81+29=110
81+22=104|81+23=104
81+23=103|81+22=103
81+23=106|81+25=106
81+25=104|81+23=104
81+26=101|81+20=101
81+26=110|81+29=110
81+29=101|81+20=101
81+29=107|81+26=107
81+3=83|81+2=83
81+3=86|81+5=86
81+30=117|81+36=117
81+30=120|81+39=120
81+32=114|81+33=114
81+33=113|81+32=113
81+33=116|81+35=116
81+35=114|81+33=114
81+36=111|81+30=111
81+36=120|81+39=120
81+39=111|81+30=111
81+39=117|81+36=117
81+40=127|81+46=127
81+40=130|81+49=130
81+42=124|81+43=124
81+43=123|81+42=123
81+43=126|81+45=126
81+45=124|81+43=124
81+46=121|81+40=121
81+46=130|81+49=130
81+49=121|81+40=121
81+49=127|81+46=127
81+5=84|81+3=84
81+50=137|81+56=137
81+50=140|81+59=140
81+52=134|81+53=134
81+53=133|81+52=133
81+53=136|81+55=136
81+55=134|81+53=134
81+56=131|81+50=131
81+56=140|81+59=140
81+59=131|81+50=131
81+59=137|81+56=137
81+6=90|81+9=90
81+60=147|81+66=147
81+60=150|81+69=150
81+62=144|81+63=144
81+63=143|81+62=143
81+63=146|81+65=146
81+65=144|81+63=144
81+66=141|81+60=141
81+66=150|81+69=150
81+69=141|81+60=141
81+69=147|81+66=147
81+70=157|81+76=157
81+70=160|81+79=160
81+72=154|81+73=154
81+73=153|81+72=153
81+73=156|81+75=156
81+75=154|81+73=154
81+76=151|81+70=151
81+76=160|81+79=160
81+79=151|81+70=151
81+79=157|81+76=157
81+80=167|81+86=167
81+80=170|81+89=170
81+82=164|81+83=164
81+83=163|81+82=163
81+83=166|81+85=166
81+85=164|81+83=164
81+86=161|81+80=161
81+86=170|81+89=170
81+89=161|81+80=161
81+89=167|81+86=167
81+9=87|81+6=87
81+90=177|81+96=177
81+90=180|81+99=180
81+92=174|81+93=174
81+93=173|81+92=173
81+93=176|81+95=176
81+95=174|81+93=174
81+96=171|81+90=171
81+96=180|81+99=180
81+99=171|81+90=171
81+99=177|81+96=177
82-0=73|82-9=73
82-0=76|82-6=76
82-1=82|83-1=82
82-10=63|82-19=63
82-10=66|82-16=66
82-11=72|83-11=72
82-12=69|82-13=69
82-12=71|83-12=71
82-13=67|82-15=67
82-14=69|83-14=69
82-16=63|82-19=63
82-16=67|83-16=67
82-16=72|82-10=72
82-17=66|83-17=66
82-19=64|83-19=64
82-19=66|82-16=66
82-19=72|82-10=72
82-2=79|82-3=79
82-2=81|83-2=81
82-20=53|82-29=53
82-20=56|82-26=56
82-21=62|83-21=62
82-22=59|82-23=59
82-22=61|83-22=61
82-23=57|82-25=57
82-24=59|83-24=59
82-26=53|82-29=53
82-26=57|83-26=57
82-26=62|82-20=62
82-27=56|83-27=56
82-29=54|83-29=54
82-29=56|82-26=56
82-29=62|82-20=62
82-3=77|82-5=77
82-30=43|82-39=43
82-30=46|82-36=46
82-31=52|83-31=52
82-32=49|82-33=49
82-32=51|83-32=51
82-33=47|82-35=47
82-34=49|83-34=49
82-36=43|82-39=43
82-36=47|83-36=47
82-36=52|82-30=52
82-37=46|83-37=46
82-39=44|83-39=44
82-39=46|82-36=46
82-39=52|82-30=52
82-4=79|83-4=79
82-40=33|82-49=33
82-40=36|82-46=36
82-41=42|83-41=42
82-42=39|82-43=39
82-42=41|83-42=41
82-43=37|82-45=37
82-44=39|83-44=39
82-46=33|82-49=33
82-46=37|83-46=37
82-46=42|82-40=42
82-47=36|83-47=36
82-49=34|83-49=34
82-49=36|82-46=36
82-49=42|82-40=42
82-50=23|82-59=23
82-50=26|82-56=26
82-51=32|83-51=32
82-52=29|82-53=29
82-52=31|83-52=31
82-53=27|82-55=27
82-54=29|83-54=29
82-56=23|82-59=23
82-56=27|83-56=27
82-56=32|82-50=32
82-57=26|83-57=26
82-59=24|83-59=24
82-59=26|82-56=26
82-59=32|82-50=32
82-6=73|82-9=73
82-6=77|83-6=77
82-60=13|82-69=13
82-60=16|82-66=16
82-61=22|83-61=22
82-62=19|82-63=19
82-62=21|83-62=21
82-63=17|82-65=17
82-64=19|83-64=19
82-66=13|82-69=13
82-66=17|83-66=17
82-66=22|82-60=22
82-67=16|83-67=16
82-69=14|83-69=14
82-69=16|82-66=16
82-69=22|82-60=22
82-7=76|83-7=76
82-70=3|82-79=3
82-70=6|82-76=6
82-71=12|83-71=12
82-72=11|83-72=11
82-72=9|82-73=9
82-73=7|82-75=7
82-74=9|83-74=9
82-76=12|82-70=12
82-76=3|82-79=3
82-76=7|83-76=7
82-77=6|83-77=6
82-79=12|82-70=12
82-79=4|83-79=4
82-79=6|82-76=6
82-81=2|83-81=2
82-82=1|83-82=1
82-86=2|82-80=2
82-89=2|82-80=2
82-9=74|83-9=74
82-9=76|82-6=76
82+0=88|82+6=88
82+0=91|82+9=91
82+1=84|83+1=84
82+10=101|82+19=101
82+10=98|82+16=98
82+11=94|83+11=94
82+13=94|82+12=94
82+13=96|83+13=96
82+13=97|82+15=97
82+14=97|83+14=97
82+15=95|82+13=95
82+15=98|83+15=98
82+16=101|82+19=101
82+16=92|82+10=92
82+16=99|83+16=99
82+17=100|83+17=100
82+18=101|83+18=101
82+19=102|83+19=102
82+19=92|82+10=92
82+19=98|82+16=98
82+20=108|82+26=108
82+20=111|82+29=111
82+21=104|83+21=104
82+23=104|82+22=104
82+23=106|83+23=106
82+23=107|82+25=107
82+24=107|83+24=107
82+25=105|82+23=105
82+25=108|83+25=108
82+26=102|82+20=102
82+26=109|83+26=109
82+26=111|82+29=111
82+27=110|83+27=110
82+28=111|83+28=111
82+29=102|82+20=102
82+29=108|82+26=108
82+29=112|83+29=112
82+3=84|82+2=84
82+3=86|83+3=86
82+3=87|82+5=87
82+30=118|82+36=118
82+30=121|82+39=121
82+31=114|83+31=114
82+33=114|82+32=114
82+33=116|83+33=116
82+33=117|82+35=117
82+34=117|83+34=117
82+35=115|82+33=115
82+35=118|83+35=118
82+36=112|82+30=112
82+36=119|83+36=119
82+36=121|82+39=121
82+37=120|83+37=120
82+38=121|83+38=121
82+39=112|82+30=112
82+39=118|82+36=118
82+39=122|83+39=122
82+4=87|83+4=87
82+40=128|82+46=128
82+40=131|82+49=131
82+41=124|83+41=124
82+43=124|82+42=124
82+43=126|83+43=126
82+43=127|82+45=127
82+44=127|83+44=127
82+45=125|82+43=125
82+45=128|83+45=128
82+46=122|82+40=122
82+46=129|83+46=129
82+46=131|82+49=131
82+47=130|83+47=130
82+48=131|83+48=131
82+49=122|82+40=122
82+49=128|82+46=128
82+49=132|83+49=132
82+5=85|82+3=85
82+5=88|83+5=88
82+50=138|82+56=138
82+50=141|82+59=141
82+51=134|83+51=134
82+53=134|82+52=134
82+53=136|83+53=136
82+53=137|82+55=137
82+54=137|83+54=137
82+55=135|82+53=135
82+55=138|83+55=138
82+56=132|82+50=132
82+56=139|83+56=139
82+56=141|82+59=141
82+57=140|83+57=140
82+58=141|83+58=141
82+59=132|82+50=132
82+59=138|82+56=138
82+59=142|83+59=142
82+6=89|83+6=89
82+6=91|82+9=91
82+60=148|82+66=148
82+60=151|82+69=151
82+61=144|83+61=144
82+63=144|82+62=144
82+63=146|83+63=146
82+63=147|82+65=147
82+64=147|83+64=147
82+65=145|82+63=145
82+65=148|83+65=148
82+66=142|82+60=142
82+66=149|83+66=149
82+66=151|82+69=151
82+67=150|83+67=150
82+68=151|83+68=151
82+69=142|82+60=142
82+69=148|82+66=148
82+69=152|83+69=152
82+7=90|83+7=90
82+70=158|82+76=158
82+70=161|82+79=161
82+71=154|83+71=154
82+73=154|82+72=154
82+73=156|83+73=156
82+73=157|82+75=157
82+74=157|83+74=157
82+75=155|82+73=155
82+75=158|83+75=158
82+76=152|82+70=152
82+76=159|83+76=159
82+76=161|82+79=161
82+77=160|83+77=160
82+78=161|83+78=161
82+79=152|82+70=152
82+79=158|82+76=158
82+79=162|83+79=162
82+8=91|83+8=91
82+80=168|82+86=168
82+80=171|82+89=171
82+81=164|83+81=164
82+83=164|82+82=164
82+83=166|83+83=166
82+83=167|82+85=167
82+84=167|83+84=167
82+85=165|82+83=165
82+85=168|83+85=168
82+86=162|82+80=162
82+86=169|83+86=169
82+86=171|82+89=171
82+87=170|83+87=170
82+88=171|83+88=171
82+89=162|82+80=162
82+89=168|82+86=168
82+89=172|83+89=172
82+9=88|82+6=88
82+9=92|83+9=92
82+90=178|82+96=178
82+90=181|82+99=181
82+91=174|83+91=174
82+93=174|82+92=174
82+93=176|83+93=176
82+93=177|82+95=177
82+94=177|83+94=177
82+95=175|82+93=175
82+95=178|83+95=178
82+96=172|82+90=172
82+96=179|83+96=179
82+96=181|82+99=181
82+97=180|83+97=180
82+98=181|83+98=181
82+99=172|82+90=172
82+99=178|82+96=178
82+99=182|83+99=182
83-0=74|83-9=74
83-0=77|83-6=77
83-1=81|82-1=81
83-1=84|85-1=84
83-10=64|83-19=64
83-10=67|83-16=67
83-11=71|82-11=71
83-12=73|85-12=73
83-13=68|83-15=68
83-13=69|82-13=69
83-13=71|83-12=71
83-13=72|85-13=72
83-14=68|82-14=68
83-14=71|85-14=71
83-15=67|82-15=67
83-16=64|83-19=64
83-16=73|83-10=73
83-17=65|82-17=65
83-17=68|85-17=68
83-18=64|82-18=64
83-18=67|85-18=67
83-19=63|82-19=63
83-19=67|83-16=67
83-19=73|83-10=73
83-2=83|85-2=83
83-20=54|83-29=54
83-20=57|83-26=57
83-21=61|82-21=61
83-21=64|85-21=64
83-22=63|85-22=63
83-23=59|82-23=59
83-23=61|83-22=61
83-23=62|85-23=62
83-24=58|82-24=58
83-24=61|85-24=61
83-25=57|82-25=57
83-26=54|83-29=54
83-26=63|83-20=63
83-27=55|82-27=55
83-27=58|85-27=58
83-28=54|82-28=54
83-28=57|85-28=57
83-29=53|82-29=53
83-29=57|83-26=57
83-29=63|83-20=63
83-3=78|83-5=78
83-3=79|82-3=79
83-3=81|83-2=81
83-3=82|85-3=82
83-30=44|83-39=44
83-30=47|83-36=47
83-31=51|82-31=51
83-31=54|85-31=54
83-32=53|85-32=53
83-33=48|83-35=48
83-33=49|82-33=49
83-33=51|83-32=51
83-33=52|85-33=52
83-34=48|82-34=48
83-34=51|85-34=51
83-35=47|82-35=47
83-36=44|83-39=44
83-36=53|83-30=53
83-37=45|82-37=45
83-37=48|85-37=48
83-38=44|82-38=44
83-38=47|85-38=47
83-39=43|82-39=43
83-39=47|83-36=47
83-39=53|83-30=53
83-4=78|82-4=78
83-4=81|85-4=81
83-40=34|83-49=34
83-40=37|83-46=37
83-41=41|82-41=41
83-41=44|85-41=44
83-42=43|85-42=43
83-43=38|83-45=38
83-43=39|82-43=39
83-43=41|83-42=41
83-43=42|85-43=42
83-44=38|82-44=38
83-44=41|85-44=41
83-45=37|82-45=37
83-46=34|83-49=34
83-46=43|83-40=43
83-47=35|82-47=35
83-47=38|85-47=38
83-48=34|82-48=34
83-48=37|85-48=37
83-49=33|82-49=33
83-49=37|83-46=37
83-49=43|83-40=43
83-5=77|82-5=77
83-50=24|83-59=24
83-50=27|83-56=27
83-51=31|82-51=31
83-51=34|85-51=34
83-52=33|85-52=33
83-53=29|82-53=29
83-53=31|83-52=31
83-53=32|85-53=32
83-54=28|82-54=28
83-54=31|85-54=31
83-55=27|82-55=27
83-56=24|83-59=24
83-56=33|83-50=33
83-57=25|82-57=25
83-57=28|85-57=28
83-58=24|82-58=24
83-58=27|85-58=27
83-59=23|82-59=23
83-59=27|83-56=27
83-59=33|83-50=33
83-6=74|83-9=74
83-60=14|83-69=14
83-60=17|83-66=17
83-61=21|82-61=21
83-61=24|85-61=24
83-62=23|85-62=23
83-63=18|83-65=18
83-63=19|82-63=19
83-63=21|83-62=21
83-63=22|85-63=22
83-64=18|82-64=18
83-64=21|85-64=21
83-65=17|82-65=17
83-66=14|83-69=14
83-66=23|83-60=23
83-67=15|82-67=15
83-67=18|85-67=18
83-68=14|82-68=14
83-68=17|85-68=17
83-69=13|82-69=13
83-69=17|83-66=17
83-69=23|83-60=23
83-7=75|82-7=75
83-7=78|85-7=78
83-70=4|83-79=4
83-70=7|83-76=7
83-71=11|82-71=11
83-71=14|85-71=14
83-72=13|85-72=13
83-73=11|83-72=11
83-73=12|85-73=12
83-73=8|83-75=8
83-73=9|82-73=9
83-74=11|85-74=11
83-74=8|82-74=8
83-75=7|82-75=7
83-76=13|83-70=13
83-76=4|83-79=4
83-77=5|82-77=5
83-77=8|85-77=8
83-78=4|82-78=4
83-78=7|85-78=7
83-79=13|83-70=13
83-79=3|82-79=3
83-79=7|83-76=7
83-8=74|82-8=74
83-8=77|85-8=77
83-81=1|82-81=1
83-81=4|85-81=4
83-82=3|85-82=3
83-83=1|83-82=1
83-83=2|85-83=2
83-84=1|85-84=1
83-86=3|83-80=3
83-89=3|83-80=3
83-9=73|82-9=73
83-9=77|83-6=77
83+0=92|83+9=92
83+1=83|82+1=83
83+1=86|85+1=86
83+10=102|83+19=102
83+10=99|83+16=99
83+11=93|82+11=93
83+11=96|85+11=96
83+12=94|82+12=94
83+12=96|83+13=96
83+12=97|85+12=97
83+14=96|82+14=96
83+14=99|85+14=99
83+15=96|83+13=96
83+15=97|82+15=97
83+16=101|85+16=101
83+16=102|83+19=102
83+16=93|83+10=93
83+16=98|82+16=98
83+17=102|85+17=102
83+17=99|82+17=99
83+18=100|82+18=100
83+18=103|85+18=103
83+19=101|82+19=101
83+19=93|83+10=93
83+2=84|82+2=84
83+2=86|83+3=86
83+20=109|83+26=109
83+20=112|83+29=112
83+21=103|82+21=103
83+21=106|85+21=106
83+22=104|82+22=104
83+22=106|83+23=106
83+22=107|85+22=107
83+24=106|82+24=106
83+24=109|85+24=109
83+25=106|83+23=106
83+25=107|82+25=107
83+26=103|83+20=103
83+26=108|82+26=108
83+26=111|85+26=111
83+26=112|83+29=112
83+27=109|82+27=109
83+27=112|85+27=112
83+28=110|82+28=110
83+28=113|85+28=113
83+29=103|83+20=103
83+29=111|82+29=111
83+30=119|83+36=119
83+30=122|83+39=122
83+31=113|82+31=113
83+31=116|85+31=116
83+32=114|82+32=114
83+32=116|83+33=116
83+32=117|85+32=117
83+34=116|82+34=116
83+34=119|85+34=119
83+35=116|83+33=116
83+35=117|82+35=117
83+36=113|83+30=113
83+36=118|82+36=118
83+36=121|85+36=121
83+36=122|83+39=122
83+37=119|82+37=119
83+37=122|85+37=122
83+38=120|82+38=120
83+38=123|85+38=123
83+39=113|83+30=113
83+39=121|82+39=121
83+4=86|82+4=86
83+4=89|85+4=89
83+40=129|83+46=129
83+40=132|83+49=132
83+41=123|82+41=123
83+41=126|85+41=126
83+42=124|82+42=124
83+42=126|83+43=126
83+42=127|85+42=127
83+44=126|82+44=126
83+44=129|85+44=129
83+45=126|83+43=126
83+45=127|82+45=127
83+46=123|83+40=123
83+46=128|82+46=128
83+46=131|85+46=131
83+46=132|83+49=132
83+47=129|82+47=129
83+47=132|85+47=132
83+48=130|82+48=130
83+48=133|85+48=133
83+49=123|83+40=123
83+49=131|82+49=131
83+5=86|83+3=86
83+5=87|82+5=87
83+50=139|83+56=139
83+50=142|83+59=142
83+51=133|82+51=133
83+51=136|85+51=136
83+52=134|82+52=134
83+52=136|83+53=136
83+52=137|85+52=137
83+54=136|82+54=136
83+54=139|85+54=139
83+55=136|83+53=136
83+55=137|82+55=137
83+56=133|83+50=133
83+56=138|82+56=138
83+56=141|85+56=141
83+56=142|83+59=142
83+57=139|82+57=139
83+57=142|85+57=142
83+58=140|82+58=140
83+59=133|83+50=133
83+59=141|82+59=141
83+6=88|82+6=88
83+6=91|85+6=91
83+6=92|83+9=92
83+60=149|83+66=149
83+60=152|83+69=152
83+61=143|82+61=143
83+61=146|85+61=146
83+62=144|82+62=144
83+62=146|83+63=146
83+62=147|85+62=147
83+64=146|82+64=146
83+64=149|85+64=149
83+65=146|83+63=146
83+65=147|82+65=147
83+66=143|83+60=143
83+66=148|82+66=148
83+66=151|85+66=151
83+66=152|83+69=152
83+67=149|82+67=149
83+67=152|85+67=152
83+68=150|82+68=150
83+68=153|85+68=153
83+69=143|83+60=143
83+69=151|82+69=151
83+7=89|82+7=89
83+7=92|85+7=92
83+70=159|83+76=159
83+70=162|83+79=162
83+71=153|82+71=153
83+71=156|85+71=156
83+72=154|82+72=154
83+72=156|83+73=156
83+72=157|85+72=157
83+74=156|82+74=156
83+74=159|85+74=159
83+75=156|83+73=156
83+75=157|82+75=157
83+76=153|83+70=153
83+76=158|82+76=158
83+76=161|85+76=161
83+76=162|83+79=162
83+77=159|82+77=159
83+77=162|85+77=162
83+78=160|82+78=160
83+78=163|85+78=163
83+79=153|83+70=153
83+79=161|82+79=161
83+8=90|82+8=90
83+80=169|83+86=169
83+80=172|83+89=172
83+81=163|82+81=163
83+81=166|85+81=166
83+82=164|82+82=164
83+82=166|83+83=166
83+82=167|85+82=167
83+84=166|82+84=166
83+84=169|85+84=169
83+85=166|83+83=166
83+85=167|82+85=167
83+86=163|83+80=163
83+86=168|82+86=168
83+86=171|85+86=171
83+86=172|83+89=172
83+87=169|82+87=169
83+87=172|85+87=172
83+88=170|82+88=170
83+88=173|85+88=173
83+89=163|83+80=163
83+89=171|82+89=171
83+9=91|82+9=91
83+90=179|83+96=179
83+90=182|83+99=182
83+91=173|82+91=173
83+91=176|85+91=176
83+92=174|82+92=174
83+92=176|83+93=176
83+92=177|85+92=177
83+94=176|82+94=176
83+94=179|85+94=179
83+95=176|83+93=176
83+95=177|82+95=177
83+96=173|83+90=173
83+96=178|82+96=178
83+96=181|85+96=181
83+96=182|83+99=182
83+97=179|82+97=179
83+97=182|85+97=182
83+98=180|82+98=180
83+98=183|85+98=183
83+99=173|83+90=173
83+99=181|82+99=181
84-0=75|84-9=75
84-10=65|84-19=65
84-12=71|84-13=71
84-13=72|84-12=72
84-15=71|84-13=71
84-16=74|84-10=74
84-19=74|84-10=74
84-2=81|84-3=81
84-20=55|84-29=55
84-22=61|84-23=61
84-23=62|84-22=62
84-25=61|84-23=61
84-26=64|84-20=64
84-29=64|84-20=64
84-3=82|84-2=82
84-30=45|84-39=45
84-32=51|84-33=51
84-33=52|84-32=52
84-35=51|84-33=51
84-36=54|84-30=54
84-39=54|84-30=54
84-40=35|84-49=35
84-42=41|84-43=41
84-43=42|84-42=42
84-45=41|84-43=41
84-46=44|84-40=44
84-49=44|84-40=44
84-5=81|84-3=81
84-50=25|84-59=25
84-52=31|84-53=31
84-53=32|84-52=32
84-55=31|84-53=31
84-56=34|84-50=34
84-59=34|84-50=34
84-60=15|84-69=15
84-62=21|84-63=21
84-63=22|84-62=22
84-65=21|84-63=21
84-66=24|84-60=24
84-69=24|84-60=24
84-70=5|84-79=5
84-72=11|84-73=11
84-73=12|84-72=12
84-75=11|84-73=11
84-76=14|84-70=14
84-79=14|84-70=14
84-82=1|84-83=1
84-83=2|84-82=2
84-85=1|84-83=1
84-86=4|84-80=4
84-89=4|84-80=4
84+0=90|84+6=90
84+0=93|84+9=93
84+10=100|84+16=100
84+10=103|84+19=103
84+12=97|84+13=97
84+13=96|84+12=96
84+13=99|84+15=99
84+15=97|84+13=97
84+16=103|84+19=103
84+16=94|84+10=94
84+19=100|84+16=100
84+19=94|84+10=94
84+2=87|84+3=87
84+20=110|84+26=110
84+20=113|84+29=113
84+22=107|84+23=107
84+23=106|84+22=106
84+23=109|84+25=109
84+25=107|84+23=107
84+26=104|84+20=104
84+26=113|84+29=113
84+29=104|84+20=104
84+29=110|84+26=110
84+3=86|84+2=86
84+3=89|84+5=89
84+30=120|84+36=120
84+30=123|84+39=123
84+32=117|84+33=117
84+33=116|84+32=116
84+33=119|84+35=119
84+35=117|84+33=117
84+36=114|84+30=114
84+36=123|84+39=123
84+39=114|84+30=114
84+39=120|84+36=120
84+40=130|84+46=130
84+40=133|84+49=133
84+42=127|84+43=127
84+43=126|84+42=126
84+43=129|84+45=129
84+45=127|84+43=127
84+46=124|84+40=124
84+46=133|84+49=133
84+49=124|84+40=124
84+49=130|84+46=130
84+5=87|84+3=87
84+50=140|84+56=140
84+50=143|84+59=143
84+52=137|84+53=137
84+53=136|84+52=136
84+53=139|84+55=139
84+55=137|84+53=137
84+56=134|84+50=134
84+56=143|84+59=143
84+59=134|84+50=134
84+59=140|84+56=140
84+6=93|84+9=93
84+60=150|84+66=150
84+60=153|84+69=153
84+62=147|84+63=147
84+63=146|84+62=146
84+63=149|84+65=149
84+65=147|84+63=147
84+66=144|84+60=144
84+66=153|84+69=153
84+69=144|84+60=144
84+69=150|84+66=150
84+70=160|84+76=160
84+70=163|84+79=163
84+72=157|84+73=157
84+73=156|84+72=156
84+73=159|84+75=159
84+75=157|84+73=157
84+76=154|84+70=154
84+76=163|84+79=163
84+79=154|84+70=154
84+79=160|84+76=160
84+80=170|84+86=170
84+80=173|84+89=173
84+82=167|84+83=167
84+83=166|84+82=166
84+83=169|84+85=169
84+85=167|84+83=167
84+86=164|84+80=164
84+86=173|84+89=173
84+89=164|84+80=164
84+89=170|84+86=170
84+9=90|84+6=90
84+90=180|84+96=180
84+90=183|84+99=183
84+92=177|84+93=177
84+93=176|84+92=176
84+93=179|84+95=179
84+95=177|84+93=177
84+96=174|84+90=174
84+96=183|84+99=183
84+99=174|84+90=174
84+99=180|84+96=180
85-0=76|85-9=76
85-0=79|85-6=79
85-1=82|83-1=82
85-10=66|85-19=66
85-10=69|85-16=69
85-11=72|83-11=72
85-12=71|83-12=71
85-14=69|83-14=69
85-15=72|85-13=72
85-16=67|83-16=67
85-17=66|83-17=66
85-19=64|83-19=64
85-2=81|83-2=81
85-21=62|83-21=62
85-22=61|83-22=61
85-24=59|83-24=59
85-25=62|85-23=62
85-26=57|83-26=57
85-27=56|83-27=56
85-29=54|83-29=54
85-30=46|85-39=46
85-30=49|85-36=49
85-31=52|83-31=52
85-32=51|83-32=51
85-34=49|83-34=49
85-35=52|85-33=52
85-36=47|83-36=47
85-37=46|83-37=46
85-39=44|83-39=44
85-4=79|83-4=79
85-40=36|85-49=36
85-40=39|85-46=39
85-41=42|83-41=42
85-42=41|83-42=41
85-44=39|83-44=39
85-45=42|85-43=42
85-46=37|83-46=37
85-47=36|83-47=36
85-49=34|83-49=34
85-5=82|85-3=82
85-51=32|83-51=32
85-52=31|83-52=31
85-54=29|83-54=29
85-55=32|85-53=32
85-56=27|83-56=27
85-57=26|83-57=26
85-59=24|83-59=24
85-6=77|83-6=77
85-60=16|85-69=16
85-60=19|85-66=19
85-61=22|83-61=22
85-62=21|83-62=21
85-64=19|83-64=19
85-65=22|85-63=22
85-66=17|83-66=17
85-67=16|83-67=16
85-69=14|83-69=14
85-7=76|83-7=76
85-70=6|85-79=6
85-70=9|85-76=9
85-71=12|83-71=12
85-72=11|83-72=11
85-74=9|83-74=9
85-75=12|85-73=12
85-76=7|83-76=7
85-77=6|83-77=6
85-79=4|83-79=4
85-81=2|83-81=2
85-82=1|83-82=1
85-85=2|85-83=2
